2 1
01.01.2016 00:00:00.00 3600 2.7777777778e-04
1178 0.000000643345403228529 0.000000123695899402177 0.6
1179 0.000000291223976922656 0.000000149768300494777 0.6
1180 0.000000232285823542545 0.00000016609807096879 0.6
1181 0.000000169221109858157 0.000000260106881301475 0.6
1182 0.0000000443875845429679 0.00000013692570821446 0.6
1183 0 -0.00000257157140555997 0.6
1184 0.00000414328085513556 0.00000194527649255736 0.6
1185 0.00000996239112160394 0.0000110512159390259 0.6
1186 0.00000899992392782653 0.0000195595780164898 0.6
1187 0.00000617228300570046 0.0000351743676818272 0.6
1188 0.00000409960196731407 0.0000860685096220678 0.6
1189 0.00000321234534682606 0.000139287481273968 0.6
1190 0.00000565077368128959 0.000115484480208369 0.6
1191 0.00000333450079069676 0.0000804235112939013 0.6
1192 0.000002010979282343 0.000066944789663095 0.6
1193 0.000000518081355669835 0.0000219774446157775 0.6
1194 0.0000000483339802513702 0.00000107508663111081 0.6
1195 0.0000000469968688155988 0.00000126280046706609 0.6
1196 0.00000000853715144623864 -0.00000351233489225352 0.6
1197 0.00000000422759984283527 -0.00000363568676632515 0.6
1198 0.0000000103958762601497 -0.00000185454340655698 0.6
1199 0.00000000803972452698303 -0.00000207209088820851 0.6
1200 0.00000000407818559584621 -0.00000302965512284283 0.6
1201 0.00000000123702089520289 -0.00000349819308641851 0.6
1202 0.000000000179783185550509 -0.00000538802717483401 0.6
1203 0.00000000327487296100352 -0.00000503065631861825 0.6
1204 0.000000533893247148793 0.000000520702494471967 0.6
1205 0.00000092464712710727 0.0000116355572657456 0.6
1206 0.0000010229859811583 0.0000208558542511649 0.6
1207 0.00000115968971441892 0.0000206568944210932 0.6
1208 0.000000597505084509353 0.0000325279303147077 0.6
1209 0.000000262122142334198 0.0000524299228913851 0.6
1210 0.000000467936332798719 0.0000714485136117934 0.6
1211 0.000000402839036374083 0.0000688322495098264 0.6
1212 0.000000422027740562826 0.0000719939279528882 0.6
1213 0.000000353918696534048 0.0000700566269273437 0.6
1214 0.000000274780674936736 0.0000670407740192454 0.6
1215 0.000000151284696340885 0.0000532153259353267 0.6
1216 0.0000000718015407139018 0.0000393918431624533 0.6
1217 0.0000000301939702424887 0.0000297059132765179 0.6
1218 0.0000000217134553075662 0.0000260705977985639 0.6
1219 0.0000000199544254930467 0.0000275401985827327 0.6
1220 0.0000000202744470374343 0.0000296791773155172 0.6
1221 0.0000000184672138344873 0.0000310288127920325 0.6
1222 0.0000000198022635773618 0.0000377857714694662 0.6
1223 0.0000000179113247505435 0.0000391521220986722 0.6
1224 0.0000000151655604151246 0.000038874950970184 0.6
1225 0.0000000127980664803904 0.0000313537172988005 0.6
1226 0.000000010402495143837 0.0000323680292931011 0.6
1227 0.00000000941516485029526 0.0000343522251530273 0.6
1228 0.00000000855514369918877 0.0000357253159893673 0.6
1229 0.00000000615710688129903 0.0000319972631907865 0.6
1230 0.00000000493026024326261 0.0000291073481473028 0.6
1231 0.00000000272680553601956 0.0000184077796041914 0.6
1232 0.0000000982968627137125 0.0000254269113569669 0.6
1233 0.00000000647584782838311 0.00002935248270485 0.6
1234 0.0000000147934015175185 0.000043607356945071 0.6
1235 0.0000000173452175331771 0.0000523219199640263 0.6
1236 0.0000000609045413691925 0.0000681946925892647 0.6
1237 0.000000245185721559641 0.0000700795653371669 0.6
1238 0.000000395562523814282 0.0000889615278818893 0.6
1239 0.000000834596864036763 0.0000752680176509263 0.6
1240 0.000000808371950054235 0.0000709773109103534 0.6
1241 0.000000349084573425119 0.0000537287503810171 0.6
1242 0.000000402642455642665 0.0000489776988811946 0.6
1243 0.00000061291661182051 0.0000570735758641917 0.6
1244 0.000000802132755813454 0.0000349801565559381 0.6
1245 0.000000975784460262848 0.0000316072807334262 0.6
1246 0.00000114682930106239 0.000025931425380877 0.6
1247 0.00000123152193748781 0.000020974787407993 0.6
1248 0.00000154901246607008 0.0000223218195210946 0.6
1249 0.00000151626904848001 0.0000171511693066842 0.6
1250 0.00000147926395575698 0.000014595856726516 0.6
1251 0.00000142612989352106 0.0000136545075056903 0.6
1252 0.00000145605113390646 0.0000123315773770117 0.6
1253 0.00000136133601636885 0.0000125801284771164 0.6
1254 0.00000114127086560283 0.0000115653136370559 0.6
1255 0.0000021424610707559 0.0000170102432245343 0.6
1256 0.00000856475312903929 0.0000237575433477783 0.6
1257 0.0000254390800932715 0.0000457302993320662 0.6
1258 0.0000346154728912863 0.0000326602409048115 0.6
1259 0.0000484724676271015 0.0000614495242747725 0.6
1260 0.0000582127491959718 0.0000213930312721987 0.6
1261 0.0000525906387228481 0.000018956428057185 0.6
1262 0.000055863587005616 0.0000194819160786802 0.6
1263 0.0000408070938924296 0.0000175637032408336 0.6
1264 0.0000235322148333876 0.0000135195107044904 0.6
1265 0.00000755238131048115 0.0000100379151891082 0.6
1266 0.00000414101649821995 0.00000878916140976035 0.6
1267 0.00000403767096446162 0.00000827426738268518 0.6
1268 0.00000366500823997873 0.00000765706371488777 0.6
1269 0.00000338645766965835 0.00000693266324280085 0.6
1270 0.00000319864257266506 0.00000674687286452706 0.6
1271 0.00000308063199344811 0.00000676438515711431 0.6
1272 0.00000318174186961895 0.00000747824124965855 0.6
1273 0.00000225236160788709 0.0000169442336619049 0.6
1274 0.0000000211584410729938 0.0000795680503386632 0.6
1275 0.0000000000293365163332989 0.0000318984569418448 0.6
1276 0 0.0000109199412834201 0.6
1277 0 0.0000177357431651866 0.6
1278 0 0.0000353696673218496 0.6
1279 0.000000000205467863057973 0.0000268963682687422 0.6
1280 0.0000000073484838636486 0.0000246531575685755 0.6
1281 0.0000000438753530912966 0.0000241670987885906 0.6
1282 0.000000189606709512183 0.0000277442254254343 0.6
1283 0.000000524800088946752 0.0000319614408417066 0.6
1284 0.000000633988686059058 0.0000304530498967438 0.6
1285 0.00000130931149777866 0.0000412343692020246 0.6
1286 0.00000294651763558833 0.0000636749992821148 0.6
1287 0.00000377677013446338 0.0000811065116618161 0.6
1288 0.00000289118223818654 0.0000455007928685652 0.6
1289 0.000000401875168504457 0.00000943522240856617 0.6
1290 0.0000000509672693998532 0.00000151872659303851 0.6
1291 0.0000000124647112455953 -0.00000363399954405622 0.6
1292 0 -0.00000888885983628873 0.6
1293 0 -0.0000125843159311054 0.6
1294 0.00000030918333648389 -0.00000377287360315848 0.6
1295 0.000000582085257300333 -0.000000720289962542043 0.6
1296 0.000000022347180952153 -0.00000186434922076004 0.6
1297 0.0000000308847151235679 -0.000000426689651642235 0.6
1298 0.0000000183476091498368 -0.00000154092743040117 0.6
1299 0.00000000159734188061224 -0.00000437183132092766 0.6
1300 0.0000000235023414615473 -0.000000101337728619403 0.6
1301 0.0000000226347418843382 -0.000000236076781411993 0.6
1302 0.00000000975865308036231 -0.00000183946640627239 0.6
1303 -0.000000000222875788233864 -0.00000933464798332956 0.6
1304 0.00000129999623874457 0.0000118709444378968 0.6
1305 0.0000127465283862978 0.0000438708679576383 0.6
1306 0.0000134695955237452 0.0000705093161863215 0.6
1307 0.000026259513140409 0.000102723597775326 0.6
1308 0.0000411335046491765 0.0000996906961027295 0.6
1309 0.0000571744707900916 0.0000723294789853684 0.6
1310 0.0000577907364857682 0.0000428470016913238 0.6
1311 0.0000523330371813305 0.0000240736326378105 0.6
1312 0.0000263578768880554 0.0000143526328297583 0.6
1313 0.00000630494587278175 0.00000678084232912355 0.6
1314 0.00000100413691214191 0.00000146259611104832 0.6
1315 0.000000875981269881563 0.00000111246291028098 0.6
1316 0.000000435329986552093 -0.000000165506144048015 0.6
1317 0.00000030051054916304 -0.000000249620123623531 0.6
1318 0.000000163261605366094 -0.000000460112067499185 0.6
1319 0.000000304172062007609 -0.000000245842212719094 0.6
1320 0.000000329036592579803 -0.000000061831686654068 0.6
1321 0.000000502668936155271 0.000000171837285788086 0.6
1322 0.000000586999678076908 0.000000374193962347647 0.6
1323 0.000000567568970789311 0.000000403388777932006 0.6
1324 0.000000465392951563587 0.000000276181151483733 0.6
1325 0.000000172552897916056 -0.000000177408857730247 0.6
1326 0.00000000229174284182032 -0.000000775977496513454 0.6
1327 0.0000000023836917378203 -0.000000990968736479853 0.6
1328 0.00000222585784102279 0.00000036055406512851 0.6
1329 0.0000221332571549323 0.0000068536640606999 0.6
1330 0.0000507831343690167 0.0000180930195371585 0.6
1331 0.0000716240931666658 0.0000286219836703972 0.6
1332 0.0000800129948393456 0.0000297515821848394 0.6
1333 0.0000802859736257962 0.0000308225245006908 0.6
1334 0.0000777841912666792 0.0000311432040070758 0.6
1335 0.0000607078541022466 0.0000279888168695413 0.6
1336 0.0000370394632439699 0.0000234691502906848 0.6
1337 0.000011170807166804 0.0000152968723056683 0.6
1338 0.00000174078049651806 0.00000463841843469532 0.6
1339 0.000000349706010116145 0.000000364464229588479 0.6
1340 0 -0.00000138957336523338 0.6
1341 0 -0.00000155703763202955 0.6
1342 0 -0.00000194290483899903 0.6
1343 0 -0.00000175222043089135 0.6
1344 0 -0.000001313350890911 0.6
1345 0 -0.000000809264041975783 0.6
1346 0 -0.000000467589339062459 0.6
1347 0 -0.000000254270416064578 0.6
1348 0 -0.000000236338022197678 0.6
1349 0 -0.000000516279090306895 0.6
1350 0 -0.00000117774142264328 0.6
1351 0 -0.00000223261271994442 0.6
1352 0.00000127254096638632 -0.000000768419390622083 0.6
1353 0.0000168420494303751 0.0000044179305388598 0.6
1354 0.0000529500534981273 0.0000173015600361763 0.6
1355 0.0000755165049276339 0.0000220380226487096 0.6
1356 0.0000781343783787196 0.0000222101724528194 0.6
1357 0.0000655757966898608 0.0000209537228323373 0.6
1358 0.0000490093520798672 0.0000198158199737005 0.6
1359 0.0000364907029461011 0.0000182740057236254 0.6
1360 0.0000256939938443311 0.0000140044547101566 0.6
1361 0.00000829948608162098 0.0000100460808106588 0.6
1362 0.00000219507264551122 0.00000682986772038641 0.6
1363 0.00000242277614453563 0.00000578120040155495 0.6
1364 0.00000175507373634039 0.00000468773509271466 0.6
1365 0.0000015946253308237 0.00000389408790853381 0.6
1366 0.00000163219110913023 0.00000397160115818211 0.6
1367 0.00000163338594406911 0.00000413680071287777 0.6
1368 0.00000159389259701503 0.00000414974342131018 0.6
1369 0.00000163735019296791 0.00000458268392048329 0.6
1370 0.00000165416730205562 0.00000453912908586969 0.6
1371 0.00000158809416148242 0.00000428755915930297 0.6
1372 0.00000142962794711206 0.0000036064077102881 0.6
1373 0.00000125271361369434 0.00000269538227160522 0.6
1374 0.00000113552826541009 0.00000156449999401521 0.6
1375 0.0000021113038536033 -0.00000020518442712829 0.6
1376 0.000014539037409152 0.0000042847565869419 0.6
1377 0.0000371361651173398 0.0000127408082217707 0.6
1378 0.0000587128656159992 0.0000218285938548085 0.6
1379 0.0000773815363558687 0.0000237431925055933 0.6
1380 0.000089624676402496 0.000025015145571526 0.6
1381 0.0000928300250715847 0.0000255217220318143 0.6
1382 0.000084248878173529 0.000024109388998761 0.6
1383 0.0000648445046321835 0.0000203742314898708 0.6
1384 0.0000353222007675738 0.0000135984900686853 0.6
1385 0.00000859272184687506 0.00000620617184124994 0.6
1386 0.00000156737039204934 0.00000406012077635687 0.6
1387 0.000001464534663308 0.00000290641562138912 0.6
1388 0.00000127236052888383 0.00000273640829573782 0.6
1389 0.00000109675239828945 0.00000232192782009063 0.6
1390 0.000000878511893910974 0.00000190217475031068 0.6
1391 0.000000763016358723171 0.0000015227715809665 0.6
1392 0.000000657568452393447 0.00000113271673678762 0.6
1393 0.000000697711292538493 0.00000140387950478761 0.6
1394 0.000000781140744855552 0.00000176930842614322 0.6
1395 0.000000850228556631296 0.00000234929630615523 0.6
1396 0.000000951536237433534 0.00000266233930527218 0.6
1397 0.000000996681986526793 0.00000291680316011683 0.6
1398 0.00000127808773950011 0.00000409565519726586 0.6
1399 0.0000034693586229003 0.00000607300212709511 0.6
1400 0.0000106520422050419 0.0000090628482420335 0.6
1401 0.0000208211724044255 0.0000126873116623919 0.6
1402 0.0000240553407390079 0.0000134990356403926 0.6
1403 0.0000328216560099349 0.0000160102133089719 0.6
1404 0.0000330393027887934 0.0000166741344078995 0.6
1405 0.0000412547119697954 0.0000331299585925811 0.6
1406 0.0000356210615842324 0.0000491870684526285 0.6
1407 0.0000231346208330098 0.0000936598356413972 0.6
1408 0.0000222339705947607 0.0000365537666391918 0.6
1409 0.00000988353621924547 0.0000219865822193993 0.6
1410 0.00000289090662772228 0.0000151690934085202 0.6
1411 0.00000215908119259172 0.00000938226556197188 0.6
1412 0.00000185377104242021 0.0000176139147244854 0.6
1413 0.00000204437528267277 0.0000160109816519643 0.6
1414 0.0000021025778807492 0.0000140972354657607 0.6
1415 0.00000208639865094889 0.0000121424379786075 0.6
1416 0.00000203103901031925 0.0000101883713318721 0.6
1417 0.0000021085685572238 0.0000091353180480513 0.6
1418 0.00000223185653980219 0.00000924717672923941 0.6
1419 0.0000022103907645804 0.0000089855476753346 0.6
1420 0.00000220376703460291 0.00000895165697995549 0.6
1421 0.00000231238553163574 0.00000894096404586626 0.6
1422 0.00000222476425889502 0.00000846204772035138 0.6
1423 0.00000368118707962002 0.00000816679034547328 0.6
1424 0.00000600974504701017 0.0000126758310800645 0.6
1425 0.0000089072016239505 0.000020884719954639 0.6
1426 0.0000181925909065618 0.000031963857788945 0.6
1427 0.0000343709254798263 0.0000355110891818805 0.6
1428 0.0000267954220862272 0.0000216228389935975 0.6
1429 0.0000232792236292086 0.0000274519675152434 0.6
1430 0.000023109832445874 0.0000391506410719695 0.6
1431 0.0000151901403744075 0.0000342166249341467 0.6
1432 0.00000905294605696919 0.000027681368433469 0.6
1433 0.00000295399824117402 0.0000259125731283356 0.6
1434 0.00000167586488610467 0.0000304103854838788 0.6
1435 0.00000139928062738896 0.0000260312445621488 0.6
1436 0.00000131782445347505 0.0000165856035915379 0.6
1437 0.00000123500789975257 0.0000121491381412591 0.6
1438 0.00000121453909702564 0.000010081695699701 0.6
1439 0.00000124762919565687 0.00000918966396696753 0.6
1440 0.00000120543252484516 0.0000079293959646463 0.6
1441 0.00000104300408124981 0.00000581938606517704 0.6
1442 0.00000129179490066253 0.00000689937844420293 0.6
1443 0.00000120419359247798 0.00000629229510248034 0.6
1444 0.00000132400855082317 0.00000671709160873853 0.6
1445 0.00000102602956733049 0.00000535897845193199 0.6
1446 0.00000062664479008832 0.00000242340994434421 0.6
1447 0.00000149558605508459 0.00000120375503152208 0.6
1448 0.0000115103024911645 0.0000046139211755659 0.6
1449 0.0000306724958946767 0.0000170961611487629 0.6
1450 0.0000516207562415603 0.0000268603230469638 0.6
1451 0.0000608171715830794 0.0000266379205538318 0.6
1452 0.0000706640245477643 0.0000268797996032975 0.6
1453 0.0000799202140133017 0.0000286017553834723 0.6
1454 0.0000721391201043357 0.0000272427270296391 0.6
1455 0.0000595468520377447 0.0000240554570036788 0.6
1456 0.0000366012074617626 0.0000183288591236103 0.6
1457 0.0000123082994528399 0.0000113730214673569 0.6
1458 0.00000317198772236815 0.00000919353506195425 0.6
1459 0.00000302175213015549 0.0000103642090527543 0.6
1460 0.00000175080761146637 0.000025017409232846 0.6
1461 0.000000831213134636273 0.0000261593556800774 0.6
1462 0.000000434861691215947 0.0000234046379045417 0.6
1463 0.000000249863312890583 0.0000201539273944563 0.6
1464 0.000000166231079670699 0.0000219072089648311 0.6
1465 0.0000000784885130810912 0.0000220256466573581 0.6
1466 0.0000000869356843020621 0.0000228821932723731 0.6
1467 0.0000000817473697606486 0.000021310198723167 0.6
1468 0.0000000687389361901166 0.0000176600648540802 0.6
1469 0.0000000582656233922645 0.0000144943842784657 0.6
1470 0.0000000572875887717147 0.0000134208690373304 0.6
1471 0.000000137911804176205 0.0000278313057289008 0.6
1472 0.000000734104864972814 0.000038036768597088 0.6
1473 0.00000143489390848101 0.0000411183023016311 0.6
1474 0.00000480719129507963 0.0000694423886209846 0.6
1475 0.00000258678241461403 0.0000604629670482474 0.6
1476 0.00000284523733961735 0.0000749508375618794 0.6
1477 0.00000036869030469047 0.0000516767360582973 0.6
1478 0.000000659832082363047 0.0000911030797349045 0.6
1479 0.000000279235551659191 0.0000777155622018742 0.6
1480 0.000000200778783351432 0.0000529156538927328 0.6
1481 0.0000000549891341314809 0.0000233698373287341 0.6
1482 0.0000000010482202589893 0.00000940143439950764 0.6
1483 0.00000000730016165733698 0.00000950442673660561 0.6
1484 0.0000000137452598019395 0.0000111579589182215 0.6
1485 0.0000000247867526633017 0.0000115519240363871 0.6
1486 0.0000000302357033565591 0.0000101340868425182 0.6
1487 0.0000000293693927467037 0.0000103931970276083 0.6
1488 0.000000291005137105368 0.0000141770269488865 0.6
1489 0.000000381561882768694 0.0000145618494147496 0.6
1490 0.000000115725907743 0.0000218943383713899 0.6
1491 0.000000120734137807731 0.0000148504440245934 0.6
1492 0.0000000486106572525002 0.0000053942872570379 0.6
1493 0.0000000755020951589006 0.00000705902898261122 0.6
1494 0.000000301982234970898 0.0000109873248137403 0.6
1495 0.0000000897233966050248 -0.000000128982903677369 0.6
1496 0.000004475790743699 0.0000315471476581218 0.6
1497 0.00000897155741647228 0.0000625992052734151 0.6
1498 0.0000177311626962207 0.0000807329421298404 0.6
1499 0.0000281056250872003 0.0000787777966067667 0.6
1500 0.0000259556428674376 0.0000922453108619684 0.6
1501 0.0000154294560775704 0.000110102687490941 0.6
1502 0.00000827018286732531 0.0000999568013789297 0.6
1503 0.00000405033380655572 0.0000806215642374857 0.6
1504 0.00000308339366882022 0.0000663948921104251 0.6
1505 0.000000316920458913276 0.0000174413196599114 0.6
1506 0.00000000928223805824122 0.000000668435030103062 0.6
1507 0.00000000104742868548369 -0.0000100503211771824 0.6
1508 0 -0.00000325613578393087 0.6
1509 0.000000000827707239903963 -0.00000323946434275576 0.6
1510 0.0000000000892497490409365 0.000000170836295397738 0.6
1511 0.00000000000686536531084127 0.000000351576800450334 0.6
1512 0.0000000000586995548812642 0.00000181432782595364 0.6
1513 0.00000000122775577596541 0.00000343027647139688 0.6
1514 0.0000000000164886265373389 -0.00000107799623766032 0.6
1515 -0.000000000100931792064712 -0.00000217670036188663 0.6
1516 0.000000000205296266784844 -0.00000539767877611101 0.6
1517 0 -0.00000429144523097089 0.6
1518 0 -0.00000918507781764311 0.6
1519 0.000000000158220829673797 0.00000085325729414924 0.6
1520 0.00000172441515280646 0.0000435110271363794 0.6
1521 0.00000453072260912451 0.0000941997979150314 0.6
1522 0.0000231024340703279 0.000112679445451629 0.6
1523 0.0000588864795754492 0.0000626792163777898 0.6
1524 0.000077643388358355 0.000026326887117781 0.6
1525 0.0000889576783429963 0.0000288334473351337 0.6
1526 0.0000857643170141026 0.0000294533282666874 0.6
1527 0.0000374703791710379 0.0000379870986025936 0.6
1528 0.0000160797532363866 0.0000495818052895162 0.6
1529 0.00000294643756608637 0.0000776385890783148 0.6
1530 0.000000659518584505817 0.0000891189026182893 0.6
1531 0.0000004442391933447 0.0000570070281000175 0.6
1532 0.0000000412291925646913 0.000057269494289298 0.6
1533 0.0000000383932004326359 0.0000539614934189307 0.6
1534 0.0000000346175017592177 0.0000503353902972559 0.6
1535 0.0000000297380656921133 0.0000458316889667677 0.6
1536 0.0000000255387301395963 0.0000386530992204975 0.6
1537 0.0000000228705994985287 0.000029639259894346 0.6
1538 0.0000000150049932801308 0.0000237169752477418 0.6
1539 0.0000000116956970425746 0.0000205179825601404 0.6
1540 0.00000000799405912622448 0.0000167027116478876 0.6
1541 0.00000000352830508279861 0.0000129358419145627 0.6
1542 0.00000000118550861492005 0.0000109604298413394 0.6
1543 -0.000000000198602497747131 0.00000458370822489284 0.6
1544 0.000000132765030979538 0.0000125650154074998 0.6
1545 0.000000225985570333936 0.0000507816214317511 0.6
1546 0.00000260990441038834 0.0000887969845179727 0.6
1547 0.00000439626440953816 0.000120114842127683 0.6
1548 0.00000533754170364727 0.00012622849684521 0.6
1549 0.0000052567420923964 0.000129351970982367 0.6
1550 0.00000592373803544023 0.0000936688343331601 0.6
1551 0.00000623331338855237 0.0000764877376245421 0.6
1552 0.00000399884987426371 0.0000487563888731604 0.6
1553 0.0000013068771368641 0.0000215767562810985 0.6
1554 0.000000065837655983949 0.00000248202494730553 0.6
1555 0.0000000446414109575953 0.00000254318205534553 0.6
1556 0 -0.000000971257989564157 0.6
1557 0 -0.000000941345289413737 0.6
1558 0 -0.00000151184879363864 0.6
1559 0 -0.00000235698942798484 0.6
1560 0 -0.0000033253979739473 0.6
1561 0.00000000045310554605037 -0.00000375803354015296 0.6
1562 0.0000000000573494902496122 -0.0000053663660588558 0.6
1563 -0.000000000104278676583569 -0.00000433567074536127 0.6
1564 0 -0.00000420097392659646 0.6
1565 0 -0.00000214993925494118 0.6
1566 0.000000000205124670511716 0.000000433558356823321 0.6
1567 0.0000000715549845581184 0.0000128762531324253 0.6
1568 0.0000017268097668261 0.0000646596604677664 0.6
1569 0.00000340616136334298 0.000111725682878991 0.6
1570 0.0000114308516856404 0.00016187600395459 0.6
1571 0.0000185060933036 0.000145759376647441 0.6
1572 0.0000246748323050926 0.0000728023815922227 0.6
1573 0.0000300609824674319 0.0000849220762072161 0.6
1574 0.0000323992636093855 0.0000949070170570605 0.6
1575 0.0000244169042525606 0.0000677470388620713 0.6
1576 0.00000872365096013974 0.000081567257431099 0.6
1577 0.00000338664596367109 0.0000388868802825572 0.6
1578 0.000000486118636653678 0.000015277396686699 0.6
1579 0.00000062926944461876 0.0000161557493240017 0.6
1580 0.0000005205694157195 0.0000121736169581582 0.6
1581 0.000000694736358883619 0.0000142216563145428 0.6
1582 0.000000557140702985228 0.0000102426051975214 0.6
1583 0.00000051790232765114 0.00000997896624490076 0.6
1584 0.000000409919136176498 0.0000097145285975191 0.6
1585 0.000000382108110588519 0.0000118066664327796 0.6
1586 0.000000229241569669504 0.00000862895190837213 0.6
1587 0.000000114210263876374 0.0000047880044854692 0.6
1588 0.000000115225839914124 0.00000462373707085043 0.6
1589 0.000000102509272981332 0.00000376935814982821 0.6
1590 0.000000104078842808377 0.00000340032121659354 0.6
1591 0.000000886666006294067 0.00000857095133794507 0.6
1592 0.00000579155578756159 0.0000224423312433854 0.6
1593 0.0000174645828050293 0.0000536526037374719 0.6
1594 0.0000318481309280242 0.0000697543079109998 0.6
1595 0.0000614797359964808 0.0000693136492820402 0.6
1596 0.0000846339369080021 0.0000630693634088919 0.6
1597 0.000100412907892165 0.000047044565810469 0.6
1598 0.0000943713777216287 0.0000310923308436073 0.6
1599 0.0000758416519116983 0.0000322720722622147 0.6
1600 0.0000459872530327585 0.0000216452298576192 0.6
1601 0.0000161342848108259 0.0000093956466533075 0.6
1602 0.00000121782592162101 0.00000156081216311159 0.6
1603 0.00000000474874347489836 -0.000000516828781787771 0.6
1604 0.000000323309586303265 0.000000155190089094243 0.6
1605 0.0000000230902461457331 -0.000000153072990349588 0.6
1606 0 -0.00000122051583279181 0.6
1607 0 -0.00000295063836388066 0.6
1608 0 -0.00000420173114658964 0.6
1609 0 -0.00000603799155971941 0.6
1610 0 -0.00000630544185916209 0.6
1611 0 -0.00000373063685439487 0.6
1612 0 -0.00000264419957432979 0.6
1613 0 -0.00000195569840323628 0.6
1614 0.000000255602980188882 0.000000209237681555848 0.6
1615 0.00000389070910160315 0.00000241271303077656 0.6
1616 0.00000510453551317906 0.00000879276323464724 0.6
1617 0.0000200230193830105 0.0000306533668314586 0.6
1618 0.0000400070928062892 0.0000432269892956779 0.6
1619 0.000060609323242546 0.000047797717542839 0.6
1620 0.0000765593319001645 0.0000610555048178285 0.6
1621 0.000086837922411163 0.000043993936939057 0.6
1622 0.000061218740027614 0.000039087252368783 0.6
1623 0.0000521886164654567 0.000041974565516989 0.6
1624 0.000028356242300837 0.0000311779634180718 0.6
1625 0.0000039045012053049 0.0000305461003495451 0.6
1626 0.000000308697090274362 0.00000140536667237552 0.6
1627 0.00000000528817319166937 -0.00000151365496169635 0.6
1628 0 -0.00000216063818141387 0.6
1629 0 -0.00000242125864737296 0.6
1630 0 -0.00000254602093999522 0.6
1631 0 -0.00000279378190740957 0.6
1632 0 -0.00000262751479501823 0.6
1633 0 -0.00000288399283154796 0.6
1634 0 -0.00000302387103845801 0.6
1635 0 -0.00000281013232865092 0.6
1636 0 -0.00000315974624416257 0.6
1637 0 -0.00000348559414870029 0.6
1638 0 -0.0000044436047065098 0.6
1639 0 -0.00000089334455370889 0.6
1640 0.00000782293639663846 0.0000258237119258099 0.6
1641 0.0000158166334025416 0.000106743835389997 0.6
1642 0.0000490240219129951 0.0000913882512488449 0.6
1643 0.000097989098847919 0.000040245667468786 0.6
1644 0.000122622868288213 0.00003316783422943 0.6
1645 0.000115942771093333 0.000033004836613704 0.6
1646 0.00011598092464329 0.00003314075793492 0.6
1647 0.000093477049626501 0.000028175753550828 0.6
1648 0.0000633393847830785 0.0000206368558239136 0.6
1649 0.0000261373525767682 0.0000114590197317534 0.6
1650 0.00000334259314094582 0.00000452006684053685 0.6
1651 0.00000215642821266343 0.0000028393923202091 0.6
1652 0.00000115658477127234 0.00000150746767924717 0.6
1653 0.000000104183992727433 0.00000039019600907573 0.6
1654 0 -0.000000707001358916941 0.6
1655 0 -0.00000242064231473482 0.6
1656 0 -0.00000287324295648414 0.6
1657 0 -0.00000343394234432677 0.6
1658 0 -0.0000034919344943804 0.6
1659 0 -0.00000394191273808523 0.6
1660 0 -0.00000465249985077767 0.6
1661 0 -0.00000459906205357624 0.6
1662 0 -0.00000386984456381711 0.6
1663 0 -0.000000874676646480652 0.6
1664 0.00000269938546113686 0.00000091713395600741 0.6
1665 0.0000394359943381047 0.0000190983245399833 0.6
1666 0.0000718515574392843 0.0000269974417297705 0.6
1667 0.0000994301966283715 0.0000243052323904745 0.6
1668 0.000107918714390796 0.000022886934879216 0.6
1669 0.000120869131213987 0.000025964278117106 0.6
1670 0.000108022383788955 0.000024419401008539 0.6
1671 0.0000894614678035771 0.0000205794837379259 0.6
1672 0.0000538726572188718 0.0000133973495304716 0.6
1673 0.0000162099465348044 0.0000053951701159135 0.6
1674 0.00000190928721061207 0.00000250141420728354 0.6
1675 0.00000104351984713447 0.00000133926347249934 0.6
1676 0.000000957444207369527 0.0000013230587040574 0.6
1677 0.00000109503567975691 0.00000165542496312255 0.6
1678 0.000000449566834170343 0.000000650339922080817 0.6
1679 0.0000000182470068441044 -0.000000586392897135025 0.6
1680 0 -0.00000307525034397962 0.6
1681 0 -0.0000132718792366901 0.6
1682 0 -0.0000163033707244521 0.6
1683 0 -0.0000180655774851115 0.6
1684 0 -0.0000129189065781701 0.6
1685 0 -0.00000633198784689028 0.6
1686 0 -0.00000677374220867145 0.6
1687 0.00000559373181836056 0.00000290096563571562 0.6
1688 0.000011102570709442 0.0000109845748485398 0.6
1689 0.000012986692387476 0.0000209723749225031 0.6
1690 0.0000262337326854545 0.0000304212446166642 0.6
1691 0.0000407740160753847 0.000031091886343324 0.6
1692 0.0000433735747985069 0.0000210192066314712 0.6
1693 0.0000737335576715914 0.0000242484296766372 0.6
1694 0.0000718130690265986 0.0000749126693362934 0.6
1695 0.0000648680558068338 0.0000239647832583921 0.6
1696 0.0000404160919637861 0.0000165425822614131 0.6
1697 0.0000192253419142772 0.0000085929573218202 0.6
1698 0.00000378720442520455 0.00000512720916683592 0.6
1699 0.00000264088707258788 0.00000413059081852153 0.6
1700 0.00000223766338101455 0.00000388329544342852 0.6
1701 0.00000172307118795675 0.0000030277403255239 0.6
1702 0.00000143367642373454 0.00000248479756116756 0.6
1703 0.000000892187394762878 0.00000151291419881929 0.6
1704 0.000000473783670240404 0.000000743071340716966 0.6
1705 0.0000000251764882735807 -0.000000370526218583531 0.6
1706 -0.00000000000435198129397276 -0.00000247024037988287 0.6
1707 0 -0.00000846397777377612 0.6
1708 0.00000000000870396258794551 -0.00000768202812860147 0.6
